"","ABI","Curso","Turno","Materia","Conceito","CPFEncrypted","Posmateria","StatusFinal","TempoPermanencia"
"10122","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A SOCIOLOGIA","MM","814",6,"Ativo",14
"10123","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","MECANICA DOS MOTORES E MAQUINAS AGRICOLAS 1","MM","814",5,"Ativo",14
"10124","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DESENHO TECNICO","Inconcluído","814",1,"Ativo",14
"10125","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DESENHO TECNICO","Inconcluído","814",4,"Ativo",14
"10126","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","FISICA PARA CIENCIAS AGRARIAS","MM","814",1,"Ativo",14
"10127","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ANATOMIA VEGETAL","Inconcluído","814",2,"Ativo",14
"10128","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","QUIMICA GERAL TEORICA","MM","814",1,"Ativo",14
"10129","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNICAS DE AMOSTRAGEM","MS","814",12,"Ativo",14
"10130","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","BIOESTATISTICA","MM","814",4,"Ativo",14
"10131","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","814",6,"Ativo",14
"10132","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MM","814",10,"Ativo",14
"10133","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DESENHO TECNICO","Inconcluído","814",4,"Ativo",14
"10134","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","814",7,"Ativo",14
"10135","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","GEOGRAFIA FISICA 2: METEOROLOGIA E CLIMATOLOGIA","MM","814",2,"Ativo",14
"10136","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ANATOMIA VEGETAL","MM","814",3,"Ativo",14
"10137","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A QUIMICA ORGANICA","Inconcluído","814",2,"Ativo",14
"10138","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A QUIMICA ORGANICA","MM","814",4,"Ativo",14
"10139","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ECONOMIA","Inconcluído","814",2,"Ativo",14
"10140","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ECONOMIA","MS","814",3,"Ativo",14
"10141","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","814",7,"Ativo",14
"10142","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","814",7,"Ativo",14
"10143","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MM","814",10,"Ativo",14
"10144","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DESENHO TECNICO","MS","814",6,"Ativo",14
"10145","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INICIACAO A ENGENHARIA FLORESTAL","MS","814",1,"Ativo",14
"10146","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ANATOMIA VEGETAL","MM","814",3,"Ativo",14
"10147","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","Inconcluído","814",9,"Ativo",14
"10148","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","SS","814",8,"Ativo",14
"10149","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MS","814",8,"Ativo",14
"10150","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MS","814",9,"Ativo",14
"10151","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","MM","814",11,"Ativo",14
"10152","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A QUIMICA ORGANICA","MM","814",4,"Ativo",14
"10153","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","MATEMATICA 1","SS","814",1,"Ativo",14
"10154","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","MECANICA DOS MOTORES E MAQUINAS AGRICOLAS 1","MM","814",5,"Ativo",14
"10155","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DELINEAMENTO E ANALISE DE EXPERIMENTOS","MS","814",12,"Ativo",14
"10156","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MS","814",9,"Ativo",14
"10157","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DESENHO TECNICO","MS","814",6,"Ativo",14
"10158","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","GEOLOGIA GERAL","MM","814",4,"Ativo",14
"10159","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","MORFOLOGIA E TAXONOMIA DAS FANEROGAMAS","MM","814",1,"Ativo",14
"10160","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","MATEMATICA 2","MM","814",2,"Ativo",14
"10161","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOLOGIA DE PESQUISAS FLORESTAIS","MM","814",5,"Ativo",14
"10162","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","MORFOLOGIA E TAXONOMIA DAS FANEROGAMAS","MM","814",1,"Ativo",14
"10163","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANATOMIA DAS MADEIRAS","MM","814",4,"Ativo",14
"10164","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","Inconcluído","814",9,"Ativo",14
"10165","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MM","814",10,"Ativo",14
"10166","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","FISICA PARA CIENCIAS AGRARIAS","MM","814",1,"Ativo",14
"10167","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A CIENCIA DA COMPUTACAO","MS","814",3,"Ativo",14
"10168","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A SOCIOLOGIA","MM","814",6,"Ativo",14
"10169","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","814",7,"Ativo",14
"10170","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DESENHO TECNICO","Inconcluído","814",1,"Ativo",14
"10171","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ECONOMIA","Inconcluído","814",2,"Ativo",14
"10172","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ECONOMIA","MS","814",3,"Ativo",14
"10173","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TOPOGRAFIA FOTOGRAMETRIA","MM","814",5,"Ativo",14
"10174","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","814",6,"Ativo",14
"10175","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INCENDIOS FLORESTAIS","MS","814",4,"Ativo",14
"10176","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","MATEMATICA 1","SS","814",1,"Ativo",14
"10177","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE DE REGRESSAO LINEAR","MS","814",12,"Ativo",14
"10178","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","814",6,"Ativo",14
"10179","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A QUIMICA ORGANICA","Inconcluído","814",2,"Ativo",14
"10180","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MS","814",8,"Ativo",14
"10181","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","QUIMICA ANALITICA QUALITATIVA","MM","814",3,"Ativo",14
"10182","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNOLOGIA DA MADEIRA","Inconcluído","814",5,"Ativo",14
"10183","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MM","814",9,"Ativo",14
"10184","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ECOLOGIA FLORESTAL","MM","814",5,"Ativo",14
"10185","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","814",7,"Ativo",14
"10186","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","QUIMICA ANALITICA QUALITATIVA","MM","814",3,"Ativo",14
"10187","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","814",8,"Ativo",14
"10188","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","MM","814",11,"Ativo",14
"10189","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","814",8,"Ativo",14
"10190","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","MM","814",10,"Ativo",14
"10191","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ECOLOGIA FLORESTAL","MM","814",5,"Ativo",14
"10192","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","814",6,"Ativo",14
"10193","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A CIENCIA DA COMPUTACAO","MS","814",3,"Ativo",14
"10194","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","QUIMICA GERAL EXPERIMENTAL","MM","814",1,"Ativo",14
"10195","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNICAS DE AMOSTRAGEM","MS","814",12,"Ativo",14
"10196","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MM","814",9,"Ativo",14
"10197","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","814",6,"Ativo",14
"10198","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOLOGIA DE PESQUISAS FLORESTAIS","MM","814",5,"Ativo",14
"10199","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","QUIMICA GERAL EXPERIMENTAL","MM","814",1,"Ativo",14
"10200","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TOPOGRAFIA FOTOGRAMETRIA","MM","814",5,"Ativo",14
"10201","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","BIOQUIMICA FUNDAMENTAL","Inconcluído","814",5,"Ativo",14
"10202","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MM","814",10,"Ativo",14
"10203","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","814",7,"Ativo",14
"10204","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INICIACAO A ENGENHARIA FLORESTAL","MS","814",1,"Ativo",14
"10205","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ANATOMIA VEGETAL","Inconcluído","814",2,"Ativo",14
"10206","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","QUIMICA GERAL TEORICA","MM","814",1,"Ativo",14
"10207","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","Inconcluído","515",2,"NÃO FORMATURA",3
"10208","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","515",2,"NÃO FORMATURA",3
"10209","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","515",1,"NÃO FORMATURA",3
"10210","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","515",2,"NÃO FORMATURA",3
"10211","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","515",1,"NÃO FORMATURA",3
"10212","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MS","296",1,"FORMATURA",8
"10213","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MS","296",3,"FORMATURA",8
"10214","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","MS","296",5,"FORMATURA",8
"10215","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MS","296",2,"FORMATURA",8
"10216","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MM","296",5,"FORMATURA",8
"10217","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNICAS DE AMOSTRAGEM","MS","296",6,"FORMATURA",8
"10218","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE MULTIVARIADA 1","MS","296",6,"FORMATURA",8
"10219","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MS","296",2,"FORMATURA",8
"10220","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","MS","296",6,"FORMATURA",8
"10221","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MS","296",2,"FORMATURA",8
"10222","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MS","296",2,"FORMATURA",8
"10223","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","PLANEJAMENTO E PESQUISA 1","SS","296",6,"FORMATURA",8
"10224","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","SS","296",7,"FORMATURA",8
"10225","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 1","SS","296",7,"FORMATURA",8
"10226","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","296",1,"FORMATURA",8
"10227","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MS","296",3,"FORMATURA",8
"10228","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 2","SS","296",8,"FORMATURA",8
"10229","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MS","296",4,"FORMATURA",8
"10230","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MS","296",4,"FORMATURA",8
"10231","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","SS","296",3,"FORMATURA",8
"10232","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","SS","296",6,"FORMATURA",8
"10233","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 2","MS","102",11,"FORMATURA",11
"10234","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","MS","102",8,"FORMATURA",11
"10235","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","102",2,"FORMATURA",11
"10236","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","102",2,"FORMATURA",11
"10237","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","MM","102",10,"FORMATURA",11
"10238","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 1","MS","102",10,"FORMATURA",11
"10239","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MM","102",6,"FORMATURA",11
"10240","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","102",4,"FORMATURA",11
"10241","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","MS","102",10,"FORMATURA",11
"10242","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MM","102",11,"FORMATURA",11
"10243","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MS","102",2,"FORMATURA",11
"10244","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","102",3,"FORMATURA",11
"10245","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MM","102",7,"FORMATURA",11
"10246","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MM","102",3,"FORMATURA",11
"10247","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","MM","102",10,"FORMATURA",11
"10248","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","PLANEJAMENTO E PESQUISA 1","MM","102",9,"FORMATURA",11
"10249","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNICAS DE AMOSTRAGEM","MM","102",9,"FORMATURA",11
"10250","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","102",5,"FORMATURA",11
"10251","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","102",1,"FORMATURA",11
"10252","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","MM","102",8,"FORMATURA",11
"10253","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","102",4,"FORMATURA",11
"10254","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","102",2,"FORMATURA",11
"10255","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE MULTIVARIADA 1","MM","102",9,"FORMATURA",11
"10256","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","102",1,"FORMATURA",11
"10257","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MM","102",4,"FORMATURA",11
"10258","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 1","SS","316",9,"FORMATURA",10
"10259","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","316",1,"FORMATURA",10
"10260","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","316",2,"FORMATURA",10
"10261","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","SS","316",2,"FORMATURA",10
"10262","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MS","316",4,"FORMATURA",10
"10263","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","SS","316",2,"FORMATURA",10
"10264","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","316",2,"FORMATURA",10
"10265","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","PLANEJAMENTO E PESQUISA 1","MS","316",8,"FORMATURA",10
"10266","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","316",3,"FORMATURA",10
"10267","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MS","316",1,"FORMATURA",10
"10268","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","Inconcluído","316",5,"FORMATURA",10
"10269","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","MM","316",3,"FORMATURA",10
"10270","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNICAS DE AMOSTRAGEM","MS","316",8,"FORMATURA",10
"10271","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","MS","316",7,"FORMATURA",10
"10272","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 2","SS","316",10,"FORMATURA",10
"10273","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MM","316",5,"FORMATURA",10
"10274","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE MULTIVARIADA 1","MS","316",8,"FORMATURA",10
"10275","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MS","316",3,"FORMATURA",10
"10276","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","SS","316",9,"FORMATURA",10
"10277","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","MM","316",8,"FORMATURA",10
"10278","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MM","316",6,"FORMATURA",10
"10279","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","MM","316",7,"FORMATURA",10
"10280","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MM","316",4,"FORMATURA",10
"10281","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","MS","651",6,"FORMATURA",9
"10282","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","MS","651",3,"FORMATURA",9
"10283","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 1","SS","651",7,"FORMATURA",9
"10284","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 2","SS","651",8,"FORMATURA",9
"10285","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MM","651",5,"FORMATURA",9
"10286","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","SS","651",1,"FORMATURA",9
"10287","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MM","651",4,"FORMATURA",9
"10288","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","651",2,"FORMATURA",9
"10289","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MM","651",4,"FORMATURA",9
"10290","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MS","651",1,"FORMATURA",9
"10291","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MM","651",3,"FORMATURA",9
"10292","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MS","651",3,"FORMATURA",9
"10293","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNICAS DE AMOSTRAGEM","MS","651",6,"FORMATURA",9
"10294","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","651",2,"FORMATURA",9
"10295","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","MS","651",7,"FORMATURA",9
"10296","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","MM","651",5,"FORMATURA",9
"10297","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","651",2,"FORMATURA",9
"10298","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","MM","651",6,"FORMATURA",9
"10299","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","651",2,"FORMATURA",9
"10300","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","PLANEJAMENTO E PESQUISA 1","SS","651",6,"FORMATURA",9
"10301","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE MULTIVARIADA 1","MS","651",6,"FORMATURA",9
"10302","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","503",2,"NÃO FORMATURA",3
"10303","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","Inconcluído","503",2,"NÃO FORMATURA",3
"10304","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","503",1,"NÃO FORMATURA",3
"10305","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","Inconcluído","503",3,"NÃO FORMATURA",3
"10306","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","503",3,"NÃO FORMATURA",3
"10307","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","503",-3,"NÃO FORMATURA",3
"10308","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","503",2,"NÃO FORMATURA",3
"10309","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","503",1,"NÃO FORMATURA",3
"10310","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","Inconcluído","503",1,"NÃO FORMATURA",3
"10311","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MM","490",4,"NÃO FORMATURA",11
"10312","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","490",1,"NÃO FORMATURA",11
"10313","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","490",3,"NÃO FORMATURA",11
"10314","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MM","490",7,"NÃO FORMATURA",11
"10315","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MM","490",4,"NÃO FORMATURA",11
"10316","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","Inconcluído","490",6,"NÃO FORMATURA",11
"10317","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","490",3,"NÃO FORMATURA",11
